gsis_id,season,source,pass_yards,pass_tds,interceptions,rush_yards,rush_tds,receptions,rec_yards,rec_tds,points
00-0036554,2026,espn,0.0,0.0,0.0,11.82123339,0.082245747,86.52780225,1203.45943,6.688544761,248.68061163700003
00-0036555,2026,espn,0.0,0.0,0.0,708.650137,3.84847877,41.25724675,300.0637745,1.399209875,173.61476977
00-0036563,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036564,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036568,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036587,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036590,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036613,2026,espn,0.0,0.0,0.0,12.16512653,0.082420384,76.55683583,993.5429435,6.035328047,213.834133419
00-0036617,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036621,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036624,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036625,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036626,2026,espn,0.0,0.0,0.0,0.0,0.0,15.85216268,216.9039838,1.586370651,47.060784966
00-0036628,2026,espn,0.0,0.0,0.0,0.0,0.0,14.12711809,135.7913147,1.162777101,34.682912166
00-0036629,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036630,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036635,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036637,2026,espn,0.0,0.0,0.0,0.0,0.0,26.17044853,262.8985297,1.437415261,61.084793066
00-0036642,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036643,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036649,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036658,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036677,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036683,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036695,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036711,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036727,2026,espn,0.0,0.0,0.0,17.41873194,0.133418844,4.131588649,29.85743263,0.147324972,10.543668002
00-0036741,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036754,2026,espn,0.0,0.0,0.0,0.0,0.0,7.714814986,72.16811795,0.617580257,18.637108323
00-0036813,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036816,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036841,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036842,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036843,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036844,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036849,2026,espn,0.0,0.0,0.0,11.36956799,0.064760331,21.06792686,301.4252018,0.472030775,55.56815047500001
00-0036850,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036854,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036862,2026,espn,0.0,0.0,0.0,0.0,0.0,1.782554261,16.94676308,0.072059358,3.909586717
00-0036867,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036871,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036874,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036875,2026,espn,0.0,0.0,0.0,740.2547825,6.756984016,42.43548592,350.1039938,2.087407157,204.537710588
00-0036881,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036883,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036887,2026,espn,0.0,0.0,0.0,0.0,0.0,3.995800581,38.26037962,0.263983967,9.405742345
00-0036893,2026,espn,0.0,0.0,0.0,429.5949874,2.26137607,12.16591642,76.16899836,0.404784718,78.739279724
00-0036894,2026,espn,0.0,0.0,0.0,0.0,0.0,59.93015723,603.013557,2.81435184,137.11762397
00-0036898,2026,espn,146.5773902,0.798712304,0.553362211,3.854651001,0.033525892,0.0,0.0,0.0,8.5378408541
00-0036900,2026,espn,0.0,0.0,0.0,20.92264258,0.143288461,119.6970548,1508.690979,10.79976544,338.316740364
00-0036900,2026,fantasypros,,,,17.0,0.0,121.2,1511.2,10.6,337.62
00-0036901,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036902,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036903,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036909,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036912,2026,espn,0.0,0.0,0.0,0.0,0.0,90.53256168,1129.82266,6.048113489,239.803508614
00-0036914,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036916,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036919,2026,espn,0.0,0.0,0.0,521.2812407,4.584168315,52.11248206,341.8403386,2.042642313,178.185503758
00-0036920,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036926,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036927,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036932,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036933,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036934,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036937,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036940,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036941,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036942,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036944,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036945,2026,espn,140.5235629,0.927516228,0.43091549,15.30846946,0.157690432,0.0,0.0,0.0,10.946165985999999
00-0036952,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036954,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036955,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036959,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036962,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036963,2026,espn,0.0,0.0,0.0,13.44027328,0.12378682,118.1025284,1425.633055,10.39123509,325.099992688
00-0036963,2026,fantasypros,,,,11.8,0.0,117.4,1390.9,10.5,320.67
00-0036964,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036967,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036970,2026,espn,0.0,0.0,0.0,0.0,0.0,80.46853003,857.5305258,3.179092088,185.29613513799998
00-0036970,2026,fantasypros,,,,,,77.2,845.2,4.4,188.12000000000003
00-0036971,2026,espn,3932.347855,24.89469682,12.95752969,334.8302919,4.81293017,0.0,0.0,0.0,293.31825231
00-0036971,2026,fantasypros,3908.5,27.0,13.0,321.9,4.9,,,,299.93
00-0036972,2026,espn,145.6912794,0.944633964,0.563513106,2.222843718,0.013213997,0.0,0.0,0.0,8.780729173800001
00-0036973,2026,espn,0.0,0.0,0.0,1142.027948,6.171540212,44.79387188,385.4527531,2.106965871,247.212978488
00-0036974,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036981,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036982,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036986,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036987,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036988,2026,espn,0.0,0.0,0.0,0.0,0.0,16.87164707,205.4265443,1.239269929,44.849921074
00-0036989,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036990,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036992,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036993,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036994,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036995,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036996,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036997,2026,espn,0.0,0.0,0.0,1266.13807,11.12404232,36.89220238,218.1319346,1.5132861,261.14317336000005
00-0036998,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037003,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037004,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037005,2026,espn,0.0,0.0,0.0,0.0,0.0,18.43927198,176.5338458,1.276477165,43.75151955
00-0037007,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037012,2026,espn,147.5055743,0.983018321,0.568636414,6.827711675,0.044609856,0.0,0.0,0.0,9.645453731500002
00-0037034,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037051,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037057,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037073,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037074,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037075,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037077,2026,espn,144.4532409,1.048272269,0.719051674,6.928898726,0.074817355,0.0,0.0,0.0,9.6749093666
00-0037078,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037079,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037080,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037082,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037083,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037085,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037086,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037091,2026,espn,0.0,0.0,0.0,25.94262506,0.143348173,2.937004869,37.41733494,0.250719374,11.637406151
00-0037093,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037096,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037097,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037106,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037109,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037112,2026,espn,0.0,0.0,0.0,0.0,0.0,10.41448385,103.3952426,0.751499968,25.263007918
00-0037129,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037130,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037132,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037137,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037155,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037157,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037190,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037191,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037192,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037193,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037195,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037197,2026,espn,0.0,0.0,0.0,639.340219,4.516335885,17.17149693,114.2253072,0.790249854,124.367563984
00-0037203,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037208,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037224,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037228,2026,espn,0.0,0.0,0.0,791.3876353,4.480626607,46.10292247,320.184935,1.464794114,192.93270382600002
00-0037231,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037235,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037236,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037237,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037238,2026,espn,0.0,0.0,0.0,0.0,0.0,102.0966858,1249.65332,7.269537302,270.679241612
00-0037238,2026,fantasypros,,,,0.0,0.0,98.4,1272.9,8.8,278.49
00-0037239,2026,espn,0.0,0.0,0.0,0.0,0.0,91.30240502,1197.480864,6.652118904,250.96320484400002
00-0037239,2026,fantasypros,,,,0.0,0.0,95.8,1195.5,7.9,262.75
00-0037240,2026,espn,0.0,0.0,0.0,45.04914476,0.586702702,64.20647006,1026.178707,5.683151008,208.94837749600003
00-0037242,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037244,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037246,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037247,2026,espn,0.0,0.0,0.0,0.0,0.0,79.57156483,1111.82126,8.169431407,239.77027927199998
00-0037248,2026,espn,0.0,0.0,0.0,1401.170044,10.98838475,35.91998809,302.0598476,1.605613695,281.80696792
00-0037248,2026,fantasypros,,,,1405.1,10.3,33.3,283.7,1.9,275.38
00-0037249,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037250,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037251,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037252,2026,espn,0.0,0.0,0.0,0.0,0.0,51.70590387,579.9595407,1.65645297,119.64057576
00-0037253,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037254,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037256,2026,espn,0.0,0.0,0.0,567.9265034,5.077291709,40.35424115,266.7954877,1.791469822,165.039009446
00-0037259,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037261,2026,espn,0.0,0.0,0.0,12.50513566,0.126410885,70.0766987,764.8621579,3.688033224,170.70009270999998
00-0037262,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037263,2026,espn,0.0,0.0,0.0,384.6472784,3.310182713,18.09477688,125.75784,0.392022882,91.34852228999999
00-0037267,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037268,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037269,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037270,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037271,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037275,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037280,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037281,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037283,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037284,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037288,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037289,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037291,2026,espn,0.0,0.0,0.0,11.00384853,0.075738805,44.34003114,607.3835637,3.012680748,124.709289681
00-0037292,2026,espn,0.0,0.0,0.0,0.0,0.0,3.6039611,36.2505131,0.267325285,8.83296412
00-0037294,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037298,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037301,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037304,2026,espn,0.0,0.0,0.0,17.41935241,0.120540696,3.971235262,28.95207877,0.158827366,10.284586752000001
00-0037307,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037310,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037311,2026,espn,0.0,0.0,0.0,0.0,0.0,3.665829161,36.05793761,0.304026556,9.095782258
00-0037313,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037315,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037320,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037321,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037323,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037332,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037353,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037384,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037457,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037461,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037487,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037493,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037500,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037512,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037525,2026,espn,0.0,0.0,0.0,899.0930305,6.391949205,13.4018901,83.38358038,0.336133147,152.0180453
00-0037526,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037539,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037545,2026,espn,0.0,0.0,0.0,86.7216156,0.508940695,42.84070381,646.5335324,3.496741974,140.200314624
00-0037547,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037549,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037561,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037563,2026,espn,0.0,0.0,0.0,135.5968859,0.995300682,4.125039818,29.52002124,0.158148842,27.557427676
00-0037578,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037587,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037596,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037602,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037611,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037615,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037616,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037663,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037664,2026,espn,0.0,0.0,0.0,0.0,0.0,60.56953555,947.7297102,5.252833946,186.859510246
00-0037665,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037666,2026,espn,0.0,0.0,0.0,0.0,0.0,33.14759738,411.1371491,1.65580185,84.19612339000001
00-0037667,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037692,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037740,2026,espn,0.0,0.0,0.0,10.78744931,0.093889771,100.0564757,1172.38288,5.218458802,250.24760006900001
00-0037741,2026,espn,0.0,0.0,0.0,0.0,0.0,35.15179776,443.291135,2.250739207,92.985346502
00-0037742,2026,espn,0.0,0.0,0.0,0.0,0.0,15.03815208,217.7550807,1.362281676,44.987350206
00-0037743,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037744,2026,espn,0.0,0.0,0.0,0.0,0.0,107.8139014,1023.240053,5.344628279,242.20567637400003
00-0037744,2026,fantasypros,,,,,,108.9,1069.1,6.8,256.61
00-0037746,2026,espn,0.0,0.0,0.0,560.4312857,3.676913876,8.745463915,59.11393046,0.289649392,94.49936513899999
00-0037753,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037755,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037756,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037758,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037799,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037801,2026,espn,0.0,0.0,0.0,103.2325809,0.43092165,18.11295211,229.5405289,1.722080219,64.30827430400001
00-0037805,2026,espn,0.0,0.0,0.0,0.0,0.0,12.41466851,96.36781402,0.540102397,25.292064294000003
00-0037809,2026,espn,0.0,0.0,0.0,0.0,0.0,51.2935986,560.4132448,2.34632062,121.41284680000001
00-0037810,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037811,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037813,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037815,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037816,2026,espn,0.0,0.0,0.0,0.0,0.0,52.38191237,666.8921119,5.326557249,151.030467054
00-0037819,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037823,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037826,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037832,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037834,2026,espn,4180.501119,27.07304204,13.89044247,277.2789205,3.506025179,0.0,0.0,0.0,296.49537110399996
00-0037834,2026,fantasypros,4156.5,27.7,14.3,304.4,3.8,,,,301.7
00-0037837,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037838,2026,espn,0.0,0.0,0.0,0.0,0.0,63.34209831,682.9430927,4.082728831,156.132780566
00-0037839,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037840,2026,espn,0.0,0.0,0.0,1071.199922,10.17749914,33.39545078,223.8701868,1.637929491,233.79503344600002
00-0037841,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037842,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0037843,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038038,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038039,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038041,2026,espn,0.0,0.0,0.0,0.0,0.0,72.85524997,598.2001487,5.850423084,167.777803344
00-0038043,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038046,2026,espn,0.0,0.0,0.0,0.0,0.0,14.66840205,148.8274699,1.130607835,36.334796049999994
00-0038090,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038094,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038097,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038099,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038100,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038101,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038102,2026,espn,153.6111163,0.855701294,0.471470673,3.742664509,0.041300486,0.0,0.0,0.0,9.2463778489
00-0038104,2026,espn,0.0,0.0,0.0,0.0,0.0,23.87187788,360.0769111,2.984845245,77.78864046000001
00-0038106,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038107,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038111,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0038115,2026,espn,0.0,0.0,0.0,0.0,0.0,12.66161649,112.5478418,0.498664093,26.908385228
00-0038116,2026,espn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
